song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
4QL6NHf6sl3Sx58AFKc1GQ	POWER (feat. Ty Dolla $ign)	['0A0FS04o6zMoto8OKPsDwY', '7c0XG5cIJTrrAgEC3ULPiq']	['YG', 'Ty Dolla $ign']	51	True	Collaboration	8	2	79	2018-08-03	172893	1	1	4	0.0113	0.932	0.486	0.0	0.101	-7.965	0.0671	0.413	100.014
04czWbqg96KSO8Szz8d0zp	Lies	['4Q6zYbQ2MrKiEWTGB3yrPv']	['Jesper Jenset']	32	False	Solo	1	1	79	2016-11-18	176843	0	1	4	0.00325	0.592	0.632	1.27e-06	0.116	-6.229	0.0766	0.229	105.734
56CvVCJYRQNWwM4vF4neCD	Asesina	['00XhexlJEXQstHimpZN910', '1TtXnWcUs0FCkaZDPGYHdf', '7B8bUnxkbByXXeCQIIUvIT']	['Brytiago', 'Darell', 'Arevi']	0	True	Collaboration	1	3	0	2018-05-10	187254	10	0	4	0.56	0.835	0.703	0.0	0.144	-4.177	0.231	0.502	94.211
7sRBlhkgNQq1OOFoiXxdAP	Meu Coração Pegou Ar	['22jNvLBrXGKr4CcV2tw8Ag', '2Z0lRIqr997lIUiPtrpKCr']	['Jonas Esticado', 'Matheus & Kauan']	54	False	Collaboration	1	2	78	2019-05-24	161153	10	1	4	0.558	0.715	0.748	0.0	0.138	-7.212	0.124	0.82	129.906
6z1Xz89avh1KA7d3Ek7DQP	Half the World Away - Remastered	['2DaxqgrOhkeH0fpeiQq2f4']	['Oasis']	56	False	Solo	16	1	51	1994-08-29	267333	0	1	3	0.303	0.339	0.459	0.0	0.0909	-8.652	0.0329	0.22	171.95
5GO0ZraYzDtjpRzqMfsfLy	Tu m'appelles (feat. PEACHY)	['3rZBkgoRHG8M9jQL0QPNMi', '6fALm23BvnofrYZKuf6MUQ']	['Adel Tawil', 'PEACHY']	64	False	Collaboration	3	2	78	2019-06-21	205333	1	1	4	0.0703	0.795	0.812	1.95e-05	0.19	-4.885	0.0614	0.615	113.979
57q6BgYP4gN6hPQViCB3um	Distorted Records	['13ubrt8QOOCPljQ2FL1Kca']	['A$AP Rocky']	58	True	Solo	1	1	79	2018-05-25	140133	1	0	4	0.137	0.655	0.869	2.36e-05	0.312	-4.344	0.212	0.0815	135.763
49qz2ADX5LuXaAcjDQSpLU	G-Modelle	['6gto7HVNhu4ARE3P3g8Y5Y', '2JwyRtuXf2l6sTnSnGVIa1']	['Kollegah', 'Farid Bang']	42	True	Collaboration	8	2	79	2018-08-10	192637	10	0	4	0.00748	0.527	0.724	0.0	0.223	-7.084	0.344	0.378	71.297
26Qhn2T88XqVinXQpmSarj	Atrévete	['1SupJlEpv7RS2tPNRaHViT', '77ziqFxp5gaInVrF2lj4ht']	['Nicky Jam', 'Sech']	76	False	Collaboration	12	2	78	2019-11-01	198320	11	1	4	0.311	0.552	0.675	0.0	0.119	-3.824	0.297	0.586	183.785
5dkSQ8ExtSaS5diqiQosOk	Cheum	['4LXBc13z5EWsc5N32bLxfH']	['Nekfeu']	65	True	Solo	3	1	79	2019-06-21	196026	9	1	4	0.273	0.872	0.613	0.0	0.0818	-4.884	0.32	0.343	139.885
1XT0cpl9g0GuRQJao2nqXd	Kanzen kankaku Dreamer	['7k73EtZwoPs516ZxE72KsO']	['ONE OK ROCK']	54	False	Solo	3	1	78	2010-06-09	252200	6	0	4	0.000191	0.558	0.914	0.0	0.132	-3.395	0.0996	0.711	94.975
5foAdMsxS0o0f5pJ0KcLoe	J.S.B. HAPPINESS	['1g51NlHKUXlgfvGP22m0uD']	['J SOUL BROTHERS III']	0	False	Solo	1	1	0	2017-12-13	324533	11	0	4	0.0637	0.505	0.946	0.0	0.392	-3.762	0.152	0.238	94.932
0AKNWA4m7jhh4SdZxKMC0R	Zé do caroço	['7FNnA9vBm6EKceENgCGRMb', '29bg2tYJCCyiuZdbsc9mFh']	['Anitta', 'Jetlag Music']	57	False	Collaboration	1	2	79	2019-02-15	192000	11	0	4	0.703	0.664	0.728	0.252	0.0957	-6.085	0.0319	0.268	124.937
5yWki861XyraLwjAVhHl85	Métaux	['2k8fAJK9HbH1FhqVpZL98P']	['YL']	0	True	Solo	14	1	0	2018-02-23	231840	6	1	4	0.264	0.746	0.717	0.0	0.122	-7.526	0.139	0.297	120.087
2LajDi2g0nNpMdUjJLXoWE	Laserpointer	['10XY9PZCJKzUFzZOdtlQLU', '1aS5tqEs9ci5P9KD9tZWa6']	['LX', 'Bonez MC']	48	True	Collaboration	7	2	79	2019-06-27	180377	11	1	4	0.133	0.738	0.693	1.57e-05	0.08	-5.522	0.272	0.416	137.899
7vRriwrloYVaoAe3a9wJHe	i hate u, i love u (feat. olivia o'brien)	['3iri9nBFs9e4wN7PLIetAw', '1QRj3hoop9Mv5VvHQkwPEp']	"['gnash', ""Olivia O'Brien""]"	82	True	Collaboration	6	2	70	2016-03-25	251033	6	0	4	0.687	0.492	0.275	0.0	0.101	-13.4	0.3	0.18	92.6
597IVBYr60vm0HKjgOnztJ	Sleigh Ride	['1eEfMU2AhEo7XnKgL7c304']	['Carpenters']	0	False	Solo	5	1	0	1978	159440	11	1	4	0.871	0.694	0.243	0.0	0.165	-15.632	0.0723	0.578	100.774
7bF2eIMVRDXvT2OqJJYhAq	DIVE!	['4UTEZqrPqLDOhBfraPNciJ']	['Daichi Miura']	37	False	Solo	14	1	78	2018-03-07	224600	10	0	4	0.0109	0.843	0.922	1.72e-06	0.0571	-2.858	0.256	0.855	134.011
5Ber68jZ7ytegr2UISEdb7	Santa Claus Is Coming to Town	['1GxkXlMwML1oSg5eLPiAz3']	['Michael Bublé']	33	False	Solo	2	1	3	2011-10-14	171093	10	1	4	0.785	0.594	0.389	0.0	0.0313	-7.109	0.0517	0.396	122.331
0y675KDleCZEudjoeL1sQQ	Feelings	['5JZ7CnR6gTvEMKX4g70Amv']	['Lauv']	62	False	Solo	1	1	0	2019-09-19	189613	9	1	4	0.0934	0.694	0.466	0.0	0.098	-6.758	0.0384	0.246	103.018
6SPx2vT9eYUYuUZphlIegB	Katharsis - TV Edit	['3B9O5mYYw89fFXkwKh7jCS']	['TK from Ling tosite sigure']	53	False	Solo	1	1	78	2018-10-10	89387	8	1	4	0.223	0.66	0.706	0.0	0.234	-4.045	0.16	0.435	144.045
3Nx6iu7XpzWL1QMPRJKzqL	Baby It's Cold Outside	['5V0MlUE1Bft0mbLlND7FJz', '2nRbxpnBMMbtMBWH5QdqH2']	['Ella Fitzgerald', 'Louis Jordan']	1	False	Collaboration	11	2	0	1996-01-01	163706	10	1	4	0.929	0.768	0.0797	0.0	0.125	-13.645	0.0563	0.607	113.261
0qIrR2nsyLrMCeX9RFGnN8	La cause de mon père	['2k8fAJK9HbH1FhqVpZL98P']	['YL']	0	True	Solo	15	1	0	2018-02-23	187306	5	0	4	0.354	0.717	0.641	0.0	0.131	-6.033	0.131	0.0695	137.957
2KIXeJqdCFV3Y7IBJyqnMV	Bonbon	['5sRQkVexJlax2iISuqL8cV']	['Kalazh44']	58	True	Solo	1	1	79	2019-08-30	163000	5	0	4	0.418	0.701	0.714	1.51e-06	0.0888	-5.538	0.0888	0.772	168.16
4T3fNx3CgwDRRYgmFCbD4J	Better	['6LuN9FCkKOj5PcnpouEgny']	['Khalid']	75	False	Solo	1	1	77	2018-09-14	229412	0	0	4	0.0984	0.442	0.585	0.391	0.14	-10.332	0.0964	0.116	97.565
4kDuX0YXZSiRxrHUbYzCU9	Un casse	['3IW7ScrzXmPvZhB27hmfgy']	['Jul']	52	True	Solo	16	1	79	2019-12-06	164666	11	0	4	0.000273	0.883	0.557	6.99e-06	0.0629	-4.453	0.0581	0.681	131.032
6OocN63GLU7NF0wHdewhID	Invisible	['6XyY86QOPPrYVGvF9ch6wz']	['Linkin Park']	62	False	Solo	5	1	79	2017-05-19	214346	11	1	4	0.0455	0.47	0.74	0.0	0.091	-6.093	0.07	0.562	84.841
3B7FO3kJ5kv3mX7yiaB7sT	O Holy Night	['4iHNK0tOyZPYnBU7nGAgpQ']	['Mariah Carey']	47	False	Solo	3	1	79	1994-11-01	266933	4	1	3	0.367	0.362	0.505	6.46e-06	0.154	-7.208	0.0287	0.192	174.066
0z5HSQGWgnjdNvwbOmhB2w	Merry Christmas Darling - Remix	['1eEfMU2AhEo7XnKgL7c304']	['Carpenters']	43	False	Solo	11	1	79	1978-10-13	186973	7	1	4	0.842	0.339	0.205	0.0	0.101	-15.315	0.0303	0.166	81.586
2QdVcmVPIxW826rRJDf58l	Face To Face	['5xkAtLTf309LAGZTbvULBn']	['Ruel']	71	False	Solo	5	1	79	2019-09-13	203746	9	1	4	0.139	0.711	0.634	0.0	0.103	-4.351	0.0668	0.356	90.04
5tblb3Aojs2S91eE1lxWxP	Billet	['46wEUZyujVrFSrdCnTKQmV']	['Marwa Loud']	0	False	Solo	14	1	0	2018-03-09	179537	4	0	4	0.282	0.863	0.652	0.0	0.078	-7.875	0.0724	0.578	97.027
04wFYPd2i6tXhatf7yTQfr	Hollywood Hills	['6NG0bF3tpQuQOixbzFPLIv']	['Lil Lano']	58	True	Solo	1	1	79	2019-07-12	192311	6	0	4	0.366	0.864	0.568	0.0	0.153	-7.054	0.186	0.917	137.982
7HdZY9UJTylIiNcSDFyUDc	Miss You (with Major Lazer & Tory Lanez)	['2LZDXcxJWgsJfKXZv9a5eG', '738wLrAtLtCtFOLvQBXOXp', '2jku7tDXc6XoB6MO2hFuqg']	['Cashmere Cat', 'Major Lazer', 'Tory Lanez']	62	False	Collaboration	1	3	79	2018-01-16	186231	1	1	4	0.25	0.747	0.641	0.00107	0.106	-4.502	0.0925	0.453	100.028
1Rvh5RimhF3ndpclBmIdeJ	そばにいるね	['1AU9Y5Y2Taxe4yh7AI6JRD', '0wP8E9fUgYBHx1QRf3QLPT']	['Thelma Aoyama', 'SoulJa']	54	False	Collaboration	1	2	1	2008-01-23	302906	0	1	4	0.414	0.671	0.722	7.82e-05	0.174	-7.074	0.0442	0.79	80.033
73XFZ3Tp4oRUjyvnn2Cmpx	Embrasa	['06lnOkY99sXVW44Y0M4BDP', '5WFFFHVqeVk5tLuYh2KjQy']	['Vitão', 'Luccas Carlos']	0	False	Collaboration	2	2	0	2019-03-08	243020	0	1	4	0.107	0.699	0.531	0.0	0.568	-5.714	0.0889	0.701	127.967
7KJwYWEGkpvZE6HDuiyx2A	BENÇA	['204IwDdaHE4ymGk9Kya2pY']	['Djonga']	57	True	Solo	7	1	79	2019-03-13	224256	6	0	4	0.0231	0.73	0.433	0.0	0.133	-7.338	0.483	0.364	175.995
5JVf4pCn50ePuE6ZoF5oEg	Un million par mois	['5hREZP0zTQbTLkZ2M8RS4v']	['Djadja & Dinaz']	63	True	Solo	4	1	79	2019-11-08	188676	1	0	4	0.655	0.763	0.535	0.0	0.133	-6.0	0.0512	0.719	134.877
3fcTVjJlO03A1jKdAW9tc2	#PTD	['4sbXXFzEWJY2zsZjelerjX']	['Dadju']	0	False	Solo	14	1	0	2017-11-24	226546	1	0	4	0.593	0.812	0.473	0.0	0.0781	-9.813	0.0676	0.354	123.953
5IFsFwlVkt6uzlAVkOOKk3	Let It Snow! Let It Snow! Let It Snow!	['5V0MlUE1Bft0mbLlND7FJz']	['Ella Fitzgerald']	0	False	Solo	8	1	0	1960	162360	3	1	4	0.85	0.471	0.386	0.0	0.161	-8.139	0.0581	0.861	157.921
1Bhm5HNO1cq8olDbBmokyL	Copines	['7IlRNXHjoOCgEAWN5qYksg']	['Aya Nakamura']	66	False	Solo	4	1	76	2018-11-02	171720	8	0	4	0.268	0.701	0.787	0.0	0.105	-3.941	0.0852	0.904	180.024
4c1WgUnHXq2LEncGHKgj1I	Dream Glow (BTS World Original Soundtrack) - Pt. 1	['3Nrfpe0tUJi4K4DXYWgMUX', '25uiPmTg16RbhZWAqwLBy5']	['BTS', 'Charli XCX']	70	False	Collaboration	1	2	79	2019-06-07	187457	0	0	4	0.0967	0.735	0.74	0.0	0.101	-3.837	0.0519	0.541	141.948
0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	['738wLrAtLtCtFOLvQBXOXp', '2HPaUgqeutzr3jx5a9WyDV', '0hCNtLu0JehylgoiP8L4Gh']	['Major Lazer', 'PARTYNEXTDOOR', 'Nicki Minaj']	7	True	Collaboration	1	3	0	2017-01-26	203180	1	0	4	0.105	0.803	0.743	2.12e-06	0.099	-3.602	0.0681	0.674	108.005
7nwsaMx5BA7HAH4DP0VH8y	STAND-ALONE	['0bAsR2unSRpn6BQPEnNlZm']	['Aimer']	55	False	Solo	1	1	1	2019-05-05	287626	3	0	4	0.00017	0.424	0.892	4.09e-06	0.08	-5.206	0.0757	0.21	91.925
0RSzdTcPNl67DkeChzERsj	#DansLeTierquar (Marseille)	['2s7fZ34RK8RUJQ2ewsh6I5']	['RK']	44	True	Solo	16	1	79	2018-09-21	115334	4	0	4	0.428	0.803	0.795	0.0	0.108	-6.488	0.392	0.198	135.947
6aDo7knzbkZngdREwwMkad	Parle pas de nous	['6W5uA6CNMf3hd2j4a2XWCx', '3tazCmngyOA10vZ0sNt0bY', '5QuZ9HdvnXcX8kEG782Phv']	['Naps', 'Fianso', 'Le Rat Luciano']	33	True	Collaboration	5	3	79	2018-03-09	273893	1	0	3	0.397	0.829	0.839	0.0	0.138	-6.012	0.314	0.401	101.256
0AJj6YCz4oFoN7oLUFJbzG	Roulette russe 8 #Smithers	['63MCBZRiUdnqRsAOJwijiB']	['Sadek']	42	True	Solo	1	1	3	2019-11-13	138162	7	0	4	0.326	0.817	0.635	0.0	0.0794	-8.282	0.393	0.458	84.911
6l7lX8hJXVIUyPrTaabpqk	Ready	['2wUjUUtkb5lvLKcGKsKqsR']	['Alessia Cara']	80	False	Solo	1	1	79	2019-07-22	178746	0	0	4	0.214	0.529	0.496	0.0	0.212	-6.668	0.151	0.588	74.619
2teiVa4Yniofma2Ffac5cL	Carton rouge	['62zLrboqOTPyozwi721CVy']	['Lorenzo']	0	True	Solo	2	1	0	2018-02-23	186773	1	1	4	0.195	0.854	0.866	1.85e-05	0.0991	-5.321	0.151	0.701	99.042
5UnRutJ5phJ9Ti4WnFgEoJ	CHEER UP - Japanese ver.	['7n2Ycct7Beij7Dj7meI4X0']	['TWICE']	45	False	Solo	2	1	79	2017-06-28	208862	6	1	4	0.175	0.538	0.878	0.0	0.067	-1.291	0.083	0.467	172.888
4COgXCkA1Nqg3sL1yNxNzy	おいしい季節	['2XjqKvB2Xz9IdyjWPIHaXi']	['Sheena Ringo']	0	False	Solo	2	1	0	2017-12-06	256453	7	1	4	0.000434	0.537	0.508	0.271	0.181	-5.162	0.0257	0.484	97.068
5SA05x1pEztZar5ChG5dxD	Best Friends	['2Z9KL8Zmqx5Sg3cd7Fldhl', '4WZGDpNwrC0vNQyl9QzF7d']	['Olexesh', 'Capital Bra']	43	True	Collaboration	3	2	77	2018-11-30	203418	5	1	4	0.0655	0.748	0.718	0.0	0.134	-5.376	0.551	0.561	169.115
5mIuxFxoeVXJOkX5lHYm9t	Farben (feat. Bausa)	['3drqpTL4sQOckmAfF9i1wg', '13bDjug9N0pyv3ZUINjkDV']	['Summer Cem', 'Bausa']	44	True	Collaboration	11	2	79	2019-11-08	178160	6	0	4	0.0679	0.666	0.708	2.69e-05	0.119	-7.883	0.423	0.691	75.789
76Y0gxtTxN0FyDCYh5qYQj	Get Right Witcha	['6oMuImdp5ZcFhWP0ESe6mG']	['Migos']	66	True	Solo	5	1	68	2017-01-27	257545	10	0	4	0.0646	0.95	0.743	1.19e-05	0.103	-5.861	0.238	0.62	136.98
3r1cV21xPMkgCmxk8VqWOB	Cherry Lady	['4WZGDpNwrC0vNQyl9QzF7d']	['Capital Bra']	9	False	Solo	1	1	0	2019-03-22	135596	9	0	4	0.877	0.838	0.549	0.000964	0.115	-7.145	0.0755	0.654	114.445
4NdXQlDTzxbOMkzJGWFtz3	Butterfly Doors	['3wyVrVrFCkukjdVIdirGVY']	['Lil Pump']	62	True	Solo	1	1	79	2019-01-04	132923	5	1	4	0.0889	0.925	0.397	5.12e-05	0.144	-11.265	0.169	0.429	130.008
3Z9vHQOOPvRtOnTPyXLkWD	Til The End of Time	['6Xgp2XMz1fhVYe7i6yNAax']	['Trippie Redd']	62	True	Solo	8	1	79	2019-11-22	174433	7	0	4	0.182	0.747	0.596	1.11e-06	0.319	-6.904	0.0292	0.502	120.006
7o1v5rG3vPpjSTtcuye8Da	Hasta Luego	['7CUFPNi1TU8RowpnFRSsZV']	['Niska']	52	True	Solo	12	1	79	2019-09-05	211600	5	0	4	0.477	0.729	0.621	2.17e-06	0.128	-6.315	0.101	0.439	144.916
56fiFTRrSiHHH3gBeaTg2P	Nero Forte	['05fG473iIaoy82BF1aGhL8']	['Slipknot']	72	True	Solo	5	1	79	2019-08-09	315177	7	1	4	0.000437	0.336	0.978	0.000525	0.138	-2.358	0.0846	0.496	129.842
4cSqYCRAdW3AAT8yrvMrkW	Ta marinière	['7mPT6wrOjVC4visft9qpYQ']	['Hoshi']	3	False	Solo	3	1	0	2018-03-23	219973	10	0	4	0.305	0.549	0.788	0.0	0.0847	-3.878	0.0685	0.435	122.19
0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	['1luOe8HkZQ7zwuaO2wuJqI']	['[Alexandros]']	68	False	Solo	1	1	44	2015-06-17	248706	9	1	4	0.00141	0.508	0.964	0.0	0.197	-4.077	0.0831	0.609	134.982
2YJiphD96INAmMzRHc0UdK	Bargeld	['4VuARVJiWGsH2msKTdsKdQ']	['Veysel']	0	False	Solo	1	1	0	2017-08-04	191596	4	0	4	0.0872	0.65	0.737	0.0	0.0628	-7.587	0.0751	0.312	168.026
62McdrVJELUVywVeDk59r0	Dancer	['0jnsk9HBra6NMjO2oANoPY']	['Flo Rida']	54	False	Solo	1	1	79	2018-03-02	182131	6	1	4	0.0073	0.641	0.727	0.00192	0.071	-4.401	0.125	0.636	190.037
5xGH4fqJwvMynXn3dcmbpr	You Got It	['2EMAnMvWE2eb56ToJVfCWs']	['Bryson Tiller']	50	False	Solo	6	1	79	2017-05-26	176653	11	0	4	0.421	0.788	0.485	0.0	0.346	-8.096	0.272	0.689	124.933
4MXhiYIRDMGAuvZc5IFTwC	ASTROTHUNDER	['0Y5tJX1MQlPlqiwlOH1tJY']	['Travis Scott']	75	True	Solo	11	1	79	2018-08-03	142969	4	0	4	0.142	0.7	0.46	4.81e-05	0.111	-8.111	0.0661	0.286	151.901
2D3z17LBMJ2HEHeBFFjTLi	Reggaeton	['1vyhD5VmyZ7KMfW5gqLgo5']	['J Balvin']	75	False	Solo	1	1	79	2018-11-17	158800	4	0	4	0.0165	0.747	0.74	9.94e-05	0.101	-4.325	0.191	0.552	176.059
1kkr3v3SFQ6dXBkxA8xoh2	Robe	['4sbXXFzEWJY2zsZjelerjX', '2UwqpfQtNuhBwviIC0f2ie']	['Dadju', 'Damso']	25	False	Collaboration	18	2	0	2019-11-17	223946	1	1	4	0.218	0.782	0.65	0.0	0.118	-7.326	0.0926	0.309	93.004
0dmw9MBJeUeeEdsFOEbIaC	Cuidado	['2iK1rsbYstkSVn57M4s8ut']	['Gaab']	61	False	Solo	1	1	79	2017-09-15	233143	8	0	4	0.0125	0.877	0.595	0.0	0.0741	-5.118	0.0602	0.36	104.998
3DtSEQk9ffHw87Ayfk8KXQ	Bombay	['3PP4drc6wQuyKstnJfXpu1']	['JAZN']	1	False	Solo	1	1	0	2017-06-16	199211	4	0	4	0.682	0.794	0.659	0.00089	0.0923	-5.098	0.167	0.462	96.062
1ZUDXMqrGCqQA8XqwNBOqf	Réseaux - Remix	['7CUFPNi1TU8RowpnFRSsZV', '0VRj0yCOv2FXJNP47XQnx5', '2ExGrw6XpbtUAJHTLtUXUD']	['Niska', 'Quavo', 'Stefflon Don']	17	True	Collaboration	17	3	3	2017-09-22	183515	4	1	4	0.0823	0.794	0.646	0.0	0.0918	-7.249	0.264	0.478	150.025
0r4ZEc2sbj3xQBAa0pdRU6	仰げば青空	['706WzkJEacBrtkHKRpBU2q']	['Motohiro Hata']	46	False	Solo	1	1	79	2019-03-13	263426	7	1	4	0.0348	0.501	0.503	0.0	0.284	-6.109	0.0264	0.313	153.955
3r8mIGZFYH10rg7X34RmmI	Mon reuf	['2s7fZ34RK8RUJQ2ewsh6I5']	['RK']	46	True	Solo	5	1	79	2018-09-21	229720	5	1	4	0.584	0.914	0.71	1.64e-06	0.0845	-4.837	0.212	0.338	102.948
2lLsjgDoS0Hg5pNNHymXGG	why you gotta kick me when i'm down?	['1Ffb6ejR6Fe5IamqA5oRUF']	['Bring Me The Horizon']	60	True	Solo	9	1	79	2019-01-25	268860	10	0	4	0.175	0.607	0.841	1.33e-05	0.132	-4.805	0.136	0.518	131.862
4VzalpjiHHK5cKSgrZuNjg	Nique la BAC	['62zLrboqOTPyozwi721CVy']	['Lorenzo']	66	True	Solo	10	1	79	2019-08-23	147293	5	0	4	0.0374	0.952	0.891	0.0	0.0862	-5.719	0.337	0.701	116.054
5Qfw76KLvvMgrq6xtajJIO	OH MY LITTLE GIRL	['7Mo0nFEU6E8fGI0P2u7MOl']	['Yutaka Ozaki']	54	False	Solo	8	1	1	1983-12-01	275173	2	1	4	0.147	0.557	0.393	6.41e-06	0.105	-11.925	0.0293	0.204	138.406
7dHui7yOhsoj7HdWSuJTW7	Who's Stopping Me (& Metro Boomin)	['0c173mlxpT3dSFRgMO8XPh', '0iEtIxbK0KxaSlF7G42ZOp']	['Big Sean', 'Metro Boomin']	54	True	Collaboration	3	2	79	2017-12-08	213600	7	1	4	0.425	0.664	0.552	0.0	0.0757	-10.479	0.306	0.763	99.721
3laDGpbCmdrGOhjrcYIBYB	Regime Fechado - Ao Vivo	['0MInKJqZscEeNc5K3K0mkE']	['Simone & Simaria']	60	False	Solo	1	1	79	2016-10-28	232485	1	0	4	0.0597	0.666	0.881	0.0	0.403	-3.137	0.114	0.847	137.915
2XKFnwB6djxrJCjR3PdeRb	My Bad	['6LuN9FCkKOj5PcnpouEgny']	['Khalid']	66	False	Solo	3	1	79	2019-04-05	163973	0	0	4	0.547	0.577	0.578	0.59	0.264	-9.146	0.0906	0.367	84.965
03jOPJpObfGDPUHdb8uLUe	Karma	['6fYEeLBc96CguiLq9FPBQU']	['Scridge']	47	False	Solo	1	1	3	2018-09-21	208906	4	0	4	0.704	0.773	0.58	0.000115	0.138	-6.972	0.0488	0.689	98.961
5TbetirWgWtwGucCekT2ew	Pas pareil	['2k8fAJK9HbH1FhqVpZL98P', '2ptKt4yP4mYRZmvi09JYyi']	['YL', 'Timal']	37	True	Collaboration	7	2	79	2019-02-01	178093	2	1	4	0.48	0.718	0.72	0.0	0.273	-5.853	0.272	0.518	134.188
7j43FohbLVulScL7S9sQZk	AUSLÄNDER	['6wWVKhxIU2cEi0K81v7HvP']	['Rammstein']	72	False	Solo	4	1	79	2019-05-17	231603	0	1	4	0.000757	0.681	0.912	0.00136	0.359	-4.159	0.0912	0.479	125.031
1u5jYTx2WdptYWYpwqcE9n	2 Minuten	['1qQLhymHXFPtP5U8KNKsm6']	['Apache 207']	68	False	Solo	1	1	79	2019-07-12	159533	9	0	4	0.045	0.765	0.634	2.98e-05	0.0823	-8.217	0.151	0.118	81.994
1LwFt2rNUrthqc3xLVCYf6	Nur mit Dir	['7MzHPIXAqIOCnvK0sVY72W']	['Helene Fischer']	5	False	Solo	1	1	0	2017-05-12	249720	5	0	4	0.0442	0.626	0.946	0.0	0.114	-3.659	0.0788	0.364	129.945
6KuXb26rHuRy3ZDse1VRmx	Where This Flower Blooms (feat. Frank Ocean)	['4V8LLVI7PbaPR0K2TGSxFF', '2h93pZq0e7k5yf4dywlkpM']	['Tyler, The Creator', 'Frank Ocean']	70	True	Collaboration	2	2	69	2017-07-21	194933	8	0	4	0.71	0.686	0.429	3.41e-06	0.166	-10.402	0.15	0.27	130.09
41GMwa6sCB3iA2aS5T30iE	Trip do Boyzinho	['3JlDzWcj1jl5fVSJ7YyHgK']	['Boyzinho o Rei da Bregadeira']	65	False	Solo	1	1	79	2019-04-02	169903	5	0	4	0.158	0.734	0.75	0.048	0.784	-3.072	0.0465	0.529	135.974
4u5MscVA10KEZQWUWh1n1N	Wir bleiben wach	['6QzzeKV0VcnT2vJMYDPuL4', '5tHiL8SKSaZGMBUPIiSmX4']	['Trettmann', 'KitschKrieg']	51	False	Collaboration	9	2	78	2019-09-13	165761	5	0	4	0.315	0.697	0.398	0.00109	0.13	-8.951	0.39	0.436	186.076
3Du2K5dLzmduCNp6uwuaL0	Sorry Not Sorry	['6S2OmqARrzebs0tKUEyXyp']	['Demi Lovato']	12	True	Solo	1	1	0	2017-09-29	203760	11	0	4	0.0223	0.702	0.635	0.0	0.283	-6.917	0.265	0.873	144.004
3twpVbHfTCpgHNlStxfpzx	Até Ex Duvida (feat. Maiara & Maraisa) - Ao Vivo	['0vsVZPe7ziQLQ3eqwUTc4H', '59jlthNnbmim5l9tmNA7se']	['Day e Lara', 'Maiara & Maraisa']	43	False	Collaboration	3	2	79	2017-02-17	157946	1	0	4	0.158	0.659	0.926	0.0	0.96	-2.344	0.164	0.76	164.958
2HbYLDA1SigY1ilC94ieVu	American Sports	['7Ln80lUS6He07XvHI8qqHH']	['Arctic Monkeys']	51	False	Solo	3	1	57	2018-05-10	158040	7	0	3	0.00169	0.372	0.865	0.00293	0.127	-4.288	0.0513	0.594	176.689
35it5rYpF6ANEGSOJ6yG5v	Dans le livret	['1Yfe3ONJlioHys7jwHdfVm']	['Lomepal']	45	True	Solo	17	1	79	2018-12-07	123120	10	0	4	0.947	0.572	0.221	0.902	0.439	-18.416	0.0276	0.315	90.018
7mz8bgoIWwAjUBXeWUHphh	Everyday We Lit	['5Berubt6ysOy2LCMyqhmXP', '21WS9wngs9AqFckK7yYJPM']	['YFN Lucci', 'PnB Rock']	0	True	Collaboration	6	2	0	2017-04-04	197933	7	1	4	0.132	0.761	0.669	0.0	0.0626	-4.777	0.133	0.614	155.968
7aV2mflaASUmGhCErm7kBO	The Mack	['15NtJjjHRFybdNSMyM9smT', '6V3F8MZrOKdT9fU686ybE9', '6PXS4YHDkKvl1wkIl4V8DL']	['Nevada', 'Mark Morrison', 'Fetty Wap']	9	False	Collaboration	1	3	0	2016-09-23	167038	0	1	4	0.0707	0.707	0.883	0.0	0.23	-4.281	0.0602	0.541	106.031
3OWBOEGJbotTfzi1k6s2LQ	Dis-moi	['4FpJcNgOvIpSBeJgRg3OfN']	['Orelsan']	53	False	Solo	9	1	79	2018-11-16	198419	1	0	4	0.509	0.89	0.451	0.0	0.107	-8.444	0.347	0.637	117.163
2QbFClFyhMMtiurUjuQlAe	Don't Wanna Know (feat. Kendrick Lamar)	['04gDigrS5kc9YWfZHwBETP', '2YZyLoL8N0Wb9xBt1NhZWg']	['Maroon 5', 'Kendrick Lamar']	6	False	Collaboration	14	2	0	2017-11-03	214265	7	1	4	0.341	0.775	0.617	0.0	0.0985	-6.166	0.0701	0.485	100.048
2wrZjqv0XwQ6OfaEsgw88X	Eurotrap	['3CnCGFxXbOA8bAK54jR8js']	['Vald']	0	True	Solo	11	1	0	2017-01-20	294746	0	1	4	0.376	0.673	0.708	0.0	0.221	-7.708	0.244	0.605	133.764
4HTrlT5mmxPaZZKs4JSPeI	To Gostando Tanto de Você	['7Lmrb6KcIzfkmgbtokjsAL']	['Mc Don Juan']	59	False	Solo	1	1	79	2018-09-14	158383	8	1	4	0.481	0.869	0.681	0.0	0.457	-1.796	0.0941	0.905	133.939
